,BLOCKNUMBER,CURRENT INDEX
,15875114,513
INDEX,TIMESTAMP,TICK CUMULATIVE,SECONDS LIQUIDITY CUMULATIVE,INITIALIZED,CONSULT_CUMULATIVE_1800_0,CONSULT_CUMULATIVE_1800_1,CONSULT_WEIGHT_1800_0,CONSULT_WEIGHT_1800_1
42,1667217839,9328233795706,198044337547992891221143884933148980603407,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
43,1667217875,9328241082214,198044337547992891222226937115064914243720,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
44,1667217887,9328243511074,198044337547992891222588047488190948028586,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
45,1667217935,9328253226514,198044337547992891224032579268084639421254,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
46,1667218403,9328347960010,198044337547992891238116764122048130499767,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
47,1667218523,9328372250650,198044337547992891241728878536596532705771,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
48,1667218535,9328374679786,198044337547992891242090089978051372926371,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
49,1667218955,9328459699966,198044337547992891254732490428970780647386,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
50,1667219579,9328586015662,198044337547992891273505605589921367648839,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
51,1667219603,9328590873838,198044337547992891274227648480727159456587,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
52,1667220407,9328753617910,198044337547992891298416085322721185016152,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
53,1667221283,9328930936078,198044337547992891324769035923978372231634,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
54,1667221307,9328935794206,198044337547992891325491034570588158182743,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
55,1667221463,9328967372506,198044337547992891330184025773551766864952,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
56,1667222231,9329122834906,198044337547992891353288242249689967342321,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
57,1667223167,9329312294410,198044337547992891381446506079983399174114,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
58,1667223179,9329314723486,198044337547992891381807509462423058556572,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
59,1667223551,9329390032282,198044337547992891392846411961981074954198,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
60,1667223995,9329479914754,198044337547992891406203537112248472105177,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
61,1667224091,9329499349282,198044337547992891409052286144392476336822,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
62,1667224235,9329528505826,198044337547992891413325409692608482684290,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
63,1667224247,9329530935586,198044337547992891413681503321626483213245,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
64,1667224259,9329533365406,198044337547992891414037596950644483742200,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
65,1667224319,9329545515166,198044337547992891415818065095734486386978,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
66,1667224331,9329547945286,198044337547992891416170115187269616911021,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
67,1667224355,9329552805982,198044337547992891416874215370339877959108,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
68,1667224463,9329574679222,198044337547992891420042666194156052675499,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
69,1667224511,9329584401046,198044337547992891421450866560296574771673,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
70,1667224535,9329589262078,198044337547992891422154966743366835819760,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
71,1667224547,9329591692642,198044337547992891422507016834901966343803,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
72,1667224559,9329594123782,198044337547992891422855790550368323609329,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
73,1667224571,9329596555018,198044337547992891423204564265834680874855,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
74,1667224619,9329606280778,198044337547992891424583836597072026382980,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
75,1667224727,9329628164170,198044337547992891427687199342356053776261,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
76,1667224763,9329635459282,198044337547992891428721653590784062907354,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
77,1667224775,9329637891550,198044337547992891429071217158399068635175,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
